contrast,ratio,SE,df,null,z.ratio,p.value,fold_change,modelest_cpc_1,modelest_cpc_2,term,target,counts_1,propnz_1,ncells_1,counts_2,propnz_2,ncells_2,padj,log2fc,sig_level
Within30micronTumor / Within30um16StumorHigh,0.866438133,0.23365805,Inf,1,-0.53161674,0.594991468,0.866438133,0.042637039,0.049209559,tumor16SProximity_v3,BRWD1,105,0.043693694,2220,19,0.037209302,430,0.876875384,-0.206831355,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.43970558,0.171991597,Inf,1,3.050639364,0.002283547,1.43970558,0.321874385,0.223569589,tumor16SProximity_v3,BSG,864,0.247747748,2220,90,0.151162791,430,0.092671904,0.525773811,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.338191621,0.486676477,Inf,1,0.801026732,0.42311617,1.338191621,0.031659051,0.023658085,tumor16SProximity_v3,BST1,78,0.032432432,2220,9,0.020930233,430,0.787625464,0.420284717,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.578023168,0.327562365,Inf,1,2.197601091,0.027977545,1.578023168,0.105119976,0.066614976,tumor16SProximity_v3,BST2,265,0.108108108,2220,26,0.058139535,430,0.342489477,0.658118386,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.245757894,0.301923956,Inf,1,0.906678437,0.36457687,1.245757894,0.065807026,0.052824892,tumor16SProximity_v3,BTBD1,166,0.067567568,2220,20,0.044186047,430,0.765971262,0.317023716,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.002536198,0.229658689,Inf,1,0.011057326,0.99117771,1.002536198,0.064379757,0.06421689,tumor16SProximity_v3,BTBD3,162,0.062162162,2220,24,0.053488372,430,0.998332297,0.003654328,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.615451277,0.188407982,Inf,1,-1.585600234,0.112830023,0.615451277,0.025049843,0.040701586,tumor16SProximity_v3,BTC,63,0.027027027,2220,15,0.030232558,430,0.55074472,-0.700283446,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.215522986,0.219392267,Inf,1,1.08134623,0.27954313,1.215522986,0.125072691,0.102896195,tumor16SProximity_v3,BTF3,319,0.117567568,2220,41,0.072093023,430,0.714147991,0.281577175,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.372462258,0.440155366,Inf,1,0.987220336,0.323534635,1.372462258,0.039708957,0.028932641,tumor16SProximity_v3,BTG1,99,0.041891892,2220,11,0.025581395,430,0.739952316,0.456766476,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.861074427,0.168526836,Inf,1,-0.764238136,0.444725344,0.861074427,0.079180588,0.091955567,tumor16SProximity_v3,BTG2,197,0.077927928,2220,35,0.06744186,430,0.795973387,-0.215790152,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.110294723,0.303300048,Inf,1,0.383004017,0.701716785,1.110294723,0.048098652,0.043320616,tumor16SProximity_v3,BTK,119,0.050900901,2220,16,0.03255814,430,0.923354075,0.150942685,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.164390727,0.22331201,Inf,1,0.793588771,0.427434872,1.164390727,0.098199316,0.084335365,tumor16SProximity_v3,BTN3A1,249,0.098648649,2220,33,0.06744186,430,0.788628805,0.219575255,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.95584475,0.259762727,Inf,1,-0.166173698,0.868020257,0.95584475,0.043425191,0.045431218,tumor16SProximity_v3,BTRC,107,0.045495495,2220,17,0.037209302,430,0.969353235,-0.065151782,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.445484981,0.520023769,Inf,1,1.024148489,0.305765144,1.445484981,0.034982025,0.024200891,tumor16SProximity_v3,BUB3,89,0.036486486,2220,9,0.018604651,430,0.729048384,0.531553619,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.939443318,0.322409124,Inf,1,-0.182020135,0.855566925,0.939443318,0.029171586,0.031051992,tumor16SProximity_v3,Bacteroides genus,74,0.031081081,2220,11,0.023255814,430,0.967740522,-0.090121977,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.931735703,0.21201636,Inf,1,-0.310727829,0.756007539,0.931735703,0.058926138,0.063243404,tumor16SProximity_v3,C11orf96,153,0.058108108,2220,26,0.055813953,430,0.939921669,-0.102007317,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.44630846,0.438042176,Inf,1,1.218395642,0.22307366,1.44630846,0.049184859,0.034007171,tumor16SProximity_v3,C19orf12,120,0.04954955,2220,13,0.030232558,430,0.663408014,0.532375275,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.056278174,0.567522561,Inf,1,2.611994974,0.009001558,2.056278174,0.10305098,0.050115292,tumor16SProximity_v3,C1QA,224,0.076126126,2220,19,0.044186047,430,0.212509256,1.040035446,P < 0.05
Within30micronTumor / Within30um16StumorHigh,3.027228097,1.0767662,Inf,1,3.114047668,0.001845397,3.027228097,0.097027205,0.032051501,tumor16SProximity_v3,C1QB,195,0.061711712,2220,11,0.025581395,430,0.082073688,1.597997384,P < 0.05
Within30micronTumor / Within30um16StumorHigh,1.864181751,0.476938453,Inf,1,2.434389184,0.014916947,1.864181751,0.084233922,0.045185466,tumor16SProximity_v3,C1QBP,210,0.083333333,2220,17,0.037209302,430,0.270429808,0.898542524,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,3.311910528,1.00560081,Inf,1,3.944006756,8.01E-05,3.311910528,0.14891072,0.044962181,tumor16SProximity_v3,C1QC,329,0.090540541,2220,15,0.034883721,430,0.007989876,1.727663699,P-adjust < 0.05
Within30micronTumor / Within30um16StumorHigh,0.974107931,0.211393114,Inf,1,-0.120883493,0.903783317,0.974107931,0.067548141,0.06934359,tumor16SProximity_v3,C1QTNF1,166,0.068918919,2220,26,0.053488372,430,0.975757678,-0.037846463,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.401673614,0.439052822,Inf,1,1.077999837,0.281033829,1.401673614,0.045957172,0.032787356,tumor16SProximity_v3,C1QTNF7,112,0.046396396,2220,12,0.025581395,430,0.714371353,0.487150451,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.917362167,0.512483156,Inf,1,2.435411968,0.014874844,1.917362167,0.087538599,0.045655745,tumor16SProximity_v3,C1R,205,0.07972973,2220,18,0.034883721,430,0.270429808,0.939122871,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.821688072,0.504351091,Inf,1,2.166312685,0.030287301,1.821688072,0.075339447,0.041356942,tumor16SProximity_v3,C1S,186,0.07027027,2220,16,0.034883721,430,0.348942022,0.865275947,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.945267938,0.169314387,Inf,1,-0.314244786,0.75333513,0.945267938,0.097667126,0.103322161,tumor16SProximity_v3,C1orf35,243,0.1,2220,39,0.074418605,430,0.939921669,-0.081204772,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.202475887,0.340737665,Inf,1,0.650693298,0.515244491,1.202475887,0.050095801,0.041660545,tumor16SProximity_v3,C2,120,0.051351351,2220,16,0.03255814,430,0.841897834,0.266007964,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.873401039,0.318689435,Inf,1,3.690231639,0.00022405,1.873401039,0.232006073,0.123842182,tumor16SProximity_v3,C3,618,0.172972973,2220,52,0.093023256,430,0.018973654,0.90565977,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.838370504,0.214516672,Inf,1,-0.688993776,0.490827184,0.838370504,0.045695603,0.05450526,tumor16SProximity_v3,C3AR1,110,0.047297297,2220,20,0.046511628,430,0.822524709,-0.254340136,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.195387957,0.40996626,Inf,1,0.520388737,0.602792659,1.195387957,0.03055854,0.025563701,tumor16SProximity_v3,C4BPA,76,0.032882883,2220,10,0.020930233,430,0.882371833,0.257478913,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.044606265,0.290855387,Inf,1,0.156733054,0.875455235,1.044606265,0.043943826,0.042067358,tumor16SProximity_v3,C5,111,0.045495495,2220,16,0.034883721,430,0.971392183,0.062959261,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.826448509,0.207078873,Inf,1,-0.760752082,0.446805161,0.826448509,0.050006325,0.060507491,tumor16SProximity_v3,C5AR1,118,0.048198198,2220,23,0.046511628,430,0.79615796,-0.275003157,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.877980479,0.186411895,Inf,1,-0.612902982,0.539940491,0.877980479,0.069808642,0.079510472,tumor16SProximity_v3,C5AR2,170,0.069369369,2220,30,0.058139535,430,0.854341469,-0.187739231,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.957614818,0.295512372,Inf,1,-0.140345947,0.888386663,0.957614818,0.033037638,0.034499924,tumor16SProximity_v3,C6,81,0.035585586,2220,13,0.025581395,430,0.974347787,-0.062482619,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.604267123,0.145311186,Inf,1,-2.094765569,0.036191837,0.604267123,0.039628154,0.065580524,tumor16SProximity_v3,C7,97,0.040990991,2220,24,0.048837209,430,0.371241423,-0.726741646,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.154785722,0.385692898,Inf,1,0.430888829,0.666549206,1.154785722,0.03378235,0.029254216,tumor16SProximity_v3,C8A,84,0.034684685,2220,11,0.020930233,430,0.911034091,0.207625174,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.929633476,0.818059773,Inf,1,1.550505428,0.121020252,1.929633476,0.030919834,0.016023682,tumor16SProximity_v3,C8B,77,0.034684685,2220,6,0.013953488,430,0.558493484,0.948326841,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.886922656,0.13976262,Inf,1,-0.76149474,0.446361619,0.886922656,0.124686412,0.140583185,tumor16SProximity_v3,C8G,312,0.117117117,2220,53,0.1,430,0.79615796,-0.173119795,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.941229883,0.386246664,Inf,1,-0.147595557,0.882661962,0.941229883,0.01802541,0.019150911,tumor16SProximity_v3,C9,45,0.01981982,2220,7,0.01627907,430,0.971817266,-0.087380969,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.677649485,0.487460712,Inf,1,1.780667136,0.074966845,1.677649485,0.062051296,0.036987044,tumor16SProximity_v3,C9orf72,152,0.061711712,2220,14,0.030232558,430,0.484684277,0.746441322,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.531693194,0.382349287,Inf,1,1.708055562,0.087626033,1.531693194,0.079449694,0.051870501,tumor16SProximity_v3,CA2,194,0.077027027,2220,20,0.041860465,430,0.510559979,0.615127347,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.758900436,0.248104568,Inf,1,-0.843874063,0.398739783,0.758900436,0.025890787,0.034116184,tumor16SProximity_v3,CA3,63,0.027027027,2220,13,0.023255814,430,0.77500205,-0.398017471,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.053366739,0.880058896,Inf,1,1.678703395,0.093209864,2.053366739,0.033329407,0.01623159,tumor16SProximity_v3,CA8,83,0.034684685,2220,6,0.011627907,430,0.52146329,1.037991321,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.868373637,0.206403802,Inf,1,-0.593769828,0.552666072,0.868373637,0.048258737,0.055573701,tumor16SProximity_v3,CAB39,121,0.05045045,2220,21,0.048837209,430,0.859733683,-0.203612168,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.82390548,0.232590728,Inf,1,-0.686141065,0.492624158,0.82390548,0.03562387,0.043237812,tumor16SProximity_v3,CAB39L,87,0.036936937,2220,16,0.034883721,430,0.823972549,-0.279449256,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.507268662,0.50514668,Inf,1,1.224260438,0.220853996,1.507268662,0.040515733,0.026880233,tumor16SProximity_v3,CABLES1,101,0.043693694,2220,10,0.023255814,430,0.661896672,0.591936592,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.498685685,0.114624518,Inf,1,-3.027058865,0.002469459,0.498685685,0.034530215,0.069242443,tumor16SProximity_v3,CACNA1A,85,0.037387387,2220,26,0.058139535,430,0.0972369,-1.003797304,P < 0.05
Within30micronTumor / Within30um16StumorHigh,0.904540464,0.265593102,Inf,1,-0.341691674,0.732582939,0.904540464,0.038111452,0.042133496,tumor16SProximity_v3,CACNA1B,93,0.039189189,2220,15,0.03255814,430,0.935901576,-0.144743053,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.636853793,0.669206417,Inf,1,1.205311563,0.228083048,1.636853793,0.030407148,0.018576582,tumor16SProximity_v3,CACNA1C,74,0.02972973,2220,7,0.013953488,430,0.668884914,0.710925463,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.023987414,0.565755484,Inf,1,0.042903408,0.965778532,1.023987414,0.010876032,0.010621256,tumor16SProximity_v3,CACNA1D,27,0.011711712,2220,4,0.009302326,430,0.99399402,0.034197983,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.323422115,0.609269093,Inf,1,0.60868101,0.542735897,1.323422115,0.020903189,0.015794801,tumor16SProximity_v3,CACNA1E,51,0.021171171,2220,6,0.013953488,430,0.856715468,0.404273293,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.741378678,0.575932261,Inf,1,-0.385206645,0.700084321,0.741378678,0.004024496,0.005428394,tumor16SProximity_v3,CACNA1F,10,0.004504505,2220,2,0.004651163,430,0.923354075,-0.431717471,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.804127834,0.202411204,Inf,1,-0.866046305,0.386464769,0.804127834,0.040826248,0.050770842,tumor16SProximity_v3,CACNA1G,100,0.043693694,2220,20,0.044186047,430,0.769045856,-0.314503227,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.045328759,0.212435454,Inf,1,0.218141211,0.827319089,1.045328759,0.085416031,0.081712122,tumor16SProximity_v3,CACNA1H,216,0.081981982,2220,31,0.065116279,430,0.957410447,0.063956746,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.772048917,0.235056812,Inf,1,-0.849729649,0.395475411,0.772048917,0.02985295,0.038667174,tumor16SProximity_v3,CACNA1I,73,0.032432432,2220,14,0.025581395,430,0.772928109,-0.373235835,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.703788822,0.177735611,Inf,1,-1.39096932,0.16423473,0.703788822,0.043350519,0.061595918,tumor16SProximity_v3,CACNA1S,104,0.043243243,2220,22,0.048837209,430,0.611042648,-0.506785494,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.110505344,0.306244671,Inf,1,0.380081106,0.703885211,1.110505344,0.046436036,0.04181523,tumor16SProximity_v3,CACNA2D1,115,0.04954955,2220,16,0.03255814,430,0.923749662,0.151216335,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.665481898,0.195308409,Inf,1,-1.387617697,0.16525349,0.665481898,0.029068189,0.043679909,tumor16SProximity_v3,CACNA2D2,70,0.03018018,2220,16,0.03255814,430,0.612542772,-0.587528672,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.648695018,0.176295801,Inf,1,-1.592496251,0.111273245,0.648695018,0.029495896,0.045469589,tumor16SProximity_v3,CACNA2D3,73,0.031981982,2220,17,0.037209302,430,0.548120478,-0.624387737,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.82404976,0.231684266,Inf,1,-0.688323411,0.491249142,0.82404976,0.037619697,0.045652215,tumor16SProximity_v3,CACNA2D4,92,0.038738739,2220,17,0.039534884,430,0.823008725,-0.279196638,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.729015461,0.253986583,Inf,1,-0.907185216,0.36430886,0.729015461,0.027652071,0.037930706,tumor16SProximity_v3,CACNB2,64,0.026126126,2220,12,0.020930233,430,0.765971262,-0.455978683,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.040356528,0.26102569,Inf,1,0.157686066,0.874704181,1.040356528,0.055961463,0.053790659,tumor16SProximity_v3,CACNB3,137,0.056306306,2220,20,0.039534884,430,0.971392183,0.057078022,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.733095408,0.206992677,Inf,1,-1.099609148,0.271502454,0.733095408,0.03634808,0.04958165,tumor16SProximity_v3,CACNB4,89,0.036936937,2220,18,0.034883721,430,0.708102664,-0.447927127,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.159012915,0.43949781,Inf,1,0.389157884,0.697159356,1.159012915,0.024674472,0.021289212,tumor16SProximity_v3,CACNG1,61,0.027027027,2220,8,0.018604651,430,0.923354075,0.212896643,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.63593054,0.589079805,Inf,1,1.36691884,0.171650746,1.63593054,0.039229547,0.023979959,tumor16SProximity_v3,CACNG3,94,0.040540541,2220,9,0.020930233,430,0.621279222,0.710111494,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.314313133,0.69426262,Inf,1,0.517412905,0.604867953,1.314313133,0.014160837,0.010774325,tumor16SProximity_v3,CACNG4,35,0.015765766,2220,4,0.009302326,430,0.883175427,0.394309037,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.902010922,0.227680211,Inf,1,-0.408569409,0.682855684,0.902010922,0.052052719,0.057707415,tumor16SProximity_v3,CACNG6,126,0.049099099,2220,22,0.044186047,430,0.917100551,-0.148783193,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.924781328,0.228091637,Inf,1,-0.317048116,0.751207093,0.924781328,0.04843503,0.052374576,tumor16SProximity_v3,CACYBP,124,0.04954955,2220,20,0.041860465,430,0.939921669,-0.112815825,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.563028237,0.346781983,Inf,1,2.013044807,0.044109916,1.563028237,0.100095611,0.064039541,tumor16SProximity_v3,CADM1,249,0.097297297,2220,24,0.053488372,430,0.395182159,0.644343842,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.091091377,0.237614748,Inf,1,0.400310442,0.688927878,1.091091377,0.075044331,0.068779144,tumor16SProximity_v3,CADM4,188,0.078378378,2220,26,0.055813953,430,0.918752494,0.12577193,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.04327895,0.361137684,Inf,1,0.122397246,0.90258442,1.04327895,0.030043067,0.028796773,tumor16SProximity_v3,CADPS,77,0.031981982,2220,12,0.025581395,430,0.975479816,0.061124954,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.72015716,0.264047357,Inf,1,-0.895359762,0.370594803,0.72015716,0.017369983,0.024119712,tumor16SProximity_v3,CALB1,43,0.018918919,2220,9,0.020930233,430,0.769045856,-0.473616315,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.691641436,0.198602116,Inf,1,-1.283972372,0.199151622,0.691641436,0.031846145,0.046044299,tumor16SProximity_v3,CALCB,78,0.030630631,2220,17,0.039534884,430,0.643364818,-0.531903791,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.992504395,0.246321615,Inf,1,-0.030315823,0.975815178,0.992504395,0.056461507,0.056887916,tumor16SProximity_v3,CALCOCO2,143,0.055855856,2220,21,0.048837209,430,0.997230242,-0.010854604,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.446301399,0.513192728,Inf,1,1.039958251,0.298359297,1.446301399,0.034992129,0.024194216,tumor16SProximity_v3,CALCR,86,0.037387387,2220,9,0.020930233,430,0.726469873,0.532368231,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.259422557,1.22592356,Inf,1,1.502276604,0.133025688,2.259422557,0.024467463,0.010829078,tumor16SProximity_v3,CALCRL,59,0.022072072,2220,4,0.009302326,430,0.572198777,1.175954109,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,3.062739265,0.961985815,Inf,1,3.563621952,0.000365773,3.062739265,0.102020735,0.033310291,tumor16SProximity_v3,CALD1,347,0.10990991,2220,12,0.025581395,430,0.026919125,1.614822554,P-adjust < 0.05
Within30micronTumor / Within30um16StumorHigh,0.684296003,0.195432355,Inf,1,-1.328325341,0.184070652,0.684296003,0.034993668,0.051138203,tumor16SProximity_v3,CALHM6,83,0.035135135,2220,18,0.041860465,430,0.630778696,-0.547307575,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.107577672,0.552847711,Inf,1,2.842160465,0.004480893,2.107577672,0.095864012,0.045485399,tumor16SProximity_v3,CALM1,247,0.093243243,2220,17,0.037209302,430,0.138466443,1.0755858,P < 0.05
Within30micronTumor / Within30um16StumorHigh,1.099257179,0.117083106,Inf,1,0.888495649,0.374274196,1.099257179,0.365790922,0.332761913,tumor16SProximity_v3,CALM2,1045,0.283333333,2220,131,0.213953488,430,0.769045856,0.136528955,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.047341776,0.164756092,Inf,1,0.294041452,0.768726229,1.047341776,0.142811834,0.136356476,tumor16SProximity_v3,CALM3,383,0.135585586,2220,53,0.109302326,430,0.94441908,0.066732309,NS or |log2FC| < 1
